word,count
한화,47
GS,22
OCI,12
한국콜마,9
DL,5
현대글로비스,5
SK,4
포스코인터내셔널,4
삼성전기,3
동서,3
삼성물산,3
GS건설,3
씨에스윈드,2
셀트리온,2
PI첨단소재,2
현대모비스,2
풍산,1
삼성증권,1
LG에너지솔루션,1
LS,1
대우조선해양,1
한화생명,1
포스코케미칼,1
