word,count
삼성전자,34
SK,25
제일기획,18
삼성전기,14
삼성SDI,14
삼성바이오로직스,14
삼성물산,14
삼성엔지니어링,14
삼성생명,5
SK텔레콤,4
BGF리테일,3
GS,3
대상,3
KB금융,3
LG유플러스,2
한화,2
씨에스윈드,2
SK스퀘어,2
보령,1
현대백화점,1
지누스,1
LG,1
메리츠증권,1
