word,count
현대백화점,101
한섬,40
현대그린푸드,35
대상,26
지누스,9
CJ,8
GS,8
신세계,5
제일기획,4
한화에어로스페이스,4
삼성전자,4
SK,3
동서,3
효성,2
GS리테일,2
하이트진로,2
CJ제일제당,1
현대중공업,1
LG전자,1
롯데제과,1
에스디바이오센서,1
신세계인터내셔날,1
SKC,1
카카오뱅크,1
LG유플러스,1
