word,count
SK이노베이션,213
SK케미칼,58
SK하이닉스,31
SK텔레콤,29
삼성전자,19
SK스퀘어,10
LG에너지솔루션,9
메리츠증권,5
대상,4
CJ대한통운,4
SK네트웍스,3
LG,3
LG화학,2
한국조선해양,2
LIG넥스원,1
SKC,1
보령,1
현대중공업,1
삼성SDI,1
