word,count
LS,182
한화시스템,4
한화,3
SK,2
NH투자증권,1
세방전지,1
키움증권,1
CJ제일제당,1
두산퓨얼셀,1
대상,1
LG,1
롯데지주,1
현대제철,1
대한전선,1
두산,1
두산밥캣,1
씨에스윈드,1
한화솔루션,1
OCI,1
