word,count
기아,33
대상,8
미래에셋증권,7
대우건설,4
한화,3
이마트,3
아시아나항공,2
대우조선해양,1
HMM,1
한화생명,1
두산,1
현대중공업,1
삼성중공업,1
OCI,1
대한항공,1
