word,count
현대중공업,292
한국조선해양,82
대우조선해양,43
삼성중공업,31
대상,11
삼성전자,6
SK,6
SK바이오사이언스,5
LS,5
현대제철,5
팬오션,3
대우건설,3
SK네트웍스,3
DL이앤씨,3
메리츠화재,3
HMM,2
CJ,2
한국가스공사,2
SK이노베이션,2
SK하이닉스,2
한화,2
HD현대,2
삼성바이오로직스,1
LG,1
두산퓨얼셀,1
고려아연,1
롯데지주,1
롯데제과,1
종근당,1
한화생명,1
POSCO홀딩스,1
현대로템,1
현대백화점,1
현대홈쇼핑,1
LG전자,1
한국항공우주,1
한올바이오파마,1
