word,count
삼성전자,31
삼성엔지니어링,21
에스원,20
삼성물산,17
삼성SDI,16
삼성전기,16
삼성바이오로직스,15
한화에어로스페이스,4
현대홈쇼핑,4
LG디스플레이,3
CJ,3
대상,2
삼성생명,2
하이브,2
LG전자,2
SK,2
호텔신라,1
KG스틸,1
CJ제일제당,1
신세계,1
효성티앤씨,1
효성첨단소재,1
크래프톤,1
LG,1
오리온,1
