word,count
NH투자증권,8
SK,5
현대모비스,4
케이카,3
에스엘,3
대상,2
LG에너지솔루션,2
현대위아,2
기아,2
현대글로비스,2
한국앤컴퍼니,2
HL만도,1
한화솔루션,1
휠라홀딩스,1
SK텔레콤,1
신세계,1
현대중공업,1
두산,1
하나금융지주,1
한화,1
대한항공,1
카카오,1
LX인터내셔널,1
LG전자,1
LG디스플레이,1
GS건설,1
카카오뱅크,1
이마트,1
