word,count
LG화학,328
LG에너지솔루션,256
LG유플러스,133
LG전자,64
GS,47
LG이노텍,14
대상,7
SK,6
삼성SDI,5
LG디스플레이,3
LS,3
한화,3
SK텔레콤,2
LG생활건강,2
셀트리온,1
한화시스템,1
카카오,1
SK이노베이션,1
기아,1
현대모비스,1
두산,1
한국가스공사,1
