word,count
현대중공업,264
대우조선해양,190
한화,160
대상,36
두산퓨얼셀,19
삼성중공업,16
현대미포조선,15
LG,12
한화에어로스페이스,11
SK,3
한국항공우주,3
HD현대,3
두산,3
고려아연,2
기아,1
한국가스공사,1
GS건설,1
LIG넥스원,1
