word,count
두산에너빌리티,26
한화,24
SK,18
강원랜드,18
대상,14
한전기술,10
현대건설,10
삼성물산,8
LS,7
두산,6
LIG넥스원,5
기업은행,4
동서,2
대우건설,2
크래프톤,1
LG유플러스,1
삼성증권,1
NAVER,1
한화시스템,1
포스코인터내셔널,1
한진칼,1
두산퓨얼셀,1
한국가스공사,1
보령,1
롯데케미칼,1
현대제철,1
일진머티리얼즈,1
