word,count
SK,28
삼성바이오로직스,5
SK케미칼,4
메리츠증권,3
OCI,3
셀트리온,2
LG화학,2
키움증권,2
효성,2
삼성증권,2
GS,2
에스디바이오센서,1
대상,1
종근당,1
LS,1
한미약품,1
