word,count
SK,155
SK이노베이션,31
SK바이오사이언스,8
SKC,7
NH투자증권,5
삼성SDI,5
포스코케미칼,3
LG에너지솔루션,3
LS,2
크래프톤,2
SK텔레콤,2
SK하이닉스,2
카카오뱅크,2
미래에셋증권,1
LG화학,1
한화솔루션,1
GS건설,1
LG,1
롯데쇼핑,1
현대중공업,1
일진머티리얼즈,1
NAVER,1
