word,count
LG화학,17
SK,14
현대중공업,7
롯데케미칼,7
대상,6
카카오,5
SK텔레콤,3
고려아연,2
미래에셋증권,2
SK케미칼,2
효성,2
효성티앤씨,2
DL,1
LG디스플레이,1
휠라홀딩스,1
대웅제약,1
한샘,1
한국가스공사,1
롯데정밀화학,1
LG,1
LG에너지솔루션,1
한화,1
지누스,1
동원산업,1
LG생활건강,1
