word,count
LG화학,309
한화,76
GS,19
SK,16
LG,13
LG에너지솔루션,12
영풍,7
롯데케미칼,5
LS,4
포스코케미칼,3
LIG넥스원,3
한국항공우주,3
삼성SDI,3
메리츠증권,2
두산퓨얼셀,2
SKC,2
태광산업,2
대우조선해양,2
현대중공업,2
삼성물산,2
한국조선해양,2
삼성엔지니어링,2
우리금융지주,2
하나금융지주,2
키움증권,1
한화솔루션,1
후성,1
씨에스윈드,1
대상,1
삼성증권,1
휠라홀딩스,1
HMM,1
한전기술,1
삼성바이오로직스,1
현대제철,1
KB금융,1
SK바이오사이언스,1
NAVER,1
SK이노베이션,1
풍산,1
삼성생명,1
SK하이닉스,1
LG디스플레이,1
PI첨단소재,1
신한지주,1
