word,count
SK,89
대상,11
지누스,7
LG,6
CJ,5
SK텔레콤,4
SK스퀘어,3
LG이노텍,3
한국가스공사,2
한화,2
넷마블,1
코웨이,1
현대로템,1
LIG넥스원,1
현대해상,1
현대미포조선,1
삼성중공업,1
GS건설,1
한국항공우주,1
한섬,1
현대백화점,1
