word,count
현대백화점,147
현대홈쇼핑,32
현대그린푸드,28
지누스,21
SK,9
SK네트웍스,8
한화,8
삼성물산,7
신세계인터내셔날,6
신세계,3
대상,3
메리츠증권,2
카카오,2
CJ대한통운,2
롯데쇼핑,1
이마트,1
한세실업,1
