word,count
GS건설,337
LG화학,99
GS리테일,65
대상,25
LG,19
한샘,2
SK,2
한화솔루션,2
LG에너지솔루션,1
BGF리테일,1
대우건설,1
두산,1
하이트진로,1
대우조선해양,1
기아,1
LIG넥스원,1
한화,1
