word,count
LG유플러스,60
아모레퍼시픽,14
SK,12
LG,11
HDC현대산업개발,10
현대건설,6
삼성물산,3
대상,3
LIG넥스원,1
LG화학,1
LS,1
세방전지,1
현대중공업,1
기아,1
삼성전자,1
카카오,1
DB하이텍,1
한화솔루션,1
