word,count
두산,167
SK,55
한국조선해양,54
삼성물산,34
현대중공업,31
대우건설,24
한화,15
SK이노베이션,10
LS,8
두산에너빌리티,8
케이카,7
한전KPS,6
한국가스공사,6
DL,4
포스코케미칼,4
씨에스윈드,4
두산밥캣,4
카카오뱅크,4
한국앤컴퍼니,4
고려아연,3
대상,3
현대로템,3
삼성전자,2
효성첨단소재,2
삼성중공업,2
현대미포조선,2
롯데제과,2
DL이앤씨,1
팬오션,1
한솔케미칼,1
현대두산인프라코어,1
CJ,1
삼성증권,1
효성,1
NH투자증권,1
롯데정밀화학,1
풍산,1
롯데지주,1
대한항공,1
한화솔루션,1
일진하이솔루스,1
SK하이닉스,1
