word,count
SK,9
동서,8
씨에스윈드,4
LG화학,3
한국조선해양,3
대상,2
HDC현대산업개발,2
SK하이닉스,2
GS건설,2
NAVER,2
한진칼,2
LS,1
삼성물산,1
현대건설,1
한화,1
롯데케미칼,1
동원산업,1
현대글로비스,1
대우건설,1
키움증권,1
두산,1
이마트,1
넷마블,1
DL이앤씨,1
LIG넥스원,1
