word,count
삼성SDI,3
LS,3
대상,2
SK,2
DL,2
롯데정밀화학,2
고려아연,1
LG화학,1
한화,1
삼성증권,1
아이에스동서,1
GS건설,1
한진칼,1
대한항공,1
SK바이오사이언스,1
씨에스윈드,1
하나투어,1
롯데케미칼,1
