word,count
SK바이오사이언스,7
GS,7
한미약품,6
LG화학,5
대상,5
케이카,4
HMM,4
롯데정밀화학,3
롯데케미칼,3
HDC현대산업개발,3
키움증권,3
NH투자증권,3
SK,2
기아,2
대우조선해양,2
카카오,2
한솔케미칼,2
현대홈쇼핑,2
삼성전자,2
종근당,2
현대제철,2
메리츠증권,1
DL이앤씨,1
유한양행,1
삼성전기,1
현대백화점,1
삼성생명,1
신풍제약,1
SK텔레콤,1
BGF리테일,1
삼성SDI,1
포스코케미칼,1
이마트,1
셀트리온,1
한샘,1
넷마블,1
