word,count
메리츠증권,49
메리츠화재,32
NH투자증권,18
삼성증권,7
미래에셋증권,5
한국금융지주,4
대상,3
우리금융지주,3
한국타이어앤테크놀로지,3
LG에너지솔루션,3
대한항공,3
KB금융,3
하나금융지주,2
LG,2
두산에너빌리티,2
카카오페이,2
GS건설,1
한샘,1
풍산,1
LG유플러스,1
에스디바이오센서,1
두산밥캣,1
롯데정밀화학,1
롯데제과,1
카카오,1
CJ제일제당,1
삼성중공업,1
롯데케미칼,1
현대해상,1
DB손해보험,1
기업은행,1
신한지주,1
