word,count
케이카,14
대상,13
한온시스템,13
SKC,12
한국조선해양,11
SK,7
한국타이어앤테크놀로지,7
GS,5
신세계,5
효성,4
현대글로비스,4
현대모비스,4
두산,4
롯데케미칼,3
이마트,3
현대중공업,3
카카오,3
기아,3
DL,2
롯데지주,2
한진칼,2
CJ,2
BGF리테일,2
PI첨단소재,2
LG유플러스,2
두산퓨얼셀,2
한국콜마,2
삼성전자,2
LG,2
LX인터내셔널,1
한국항공우주,1
카카오페이,1
HMM,1
한국가스공사,1
현대백화점,1
지누스,1
대우조선해양,1
에스엘,1
넷마블,1
NH투자증권,1
기업은행,1
KB금융,1
GS리테일,1
