word,count
포스코케미칼,155
한화솔루션,31
한화,12
SK,10
CJ,8
GS,7
셀트리온,4
두산,4
LS,4
대상,4
LG,3
현대제철,2
현대건설,2
SK바이오사이언스,1
에스디바이오센서,1
롯데케미칼,1
한화에어로스페이스,1
롯데지주,1
SKC,1
대웅,1
삼성물산,1
한진칼,1
DB하이텍,1
현대글로비스,1
현대중공업,1
기아,1
SK하이닉스,1
LG화학,1
씨에스윈드,1
