word,count
대우조선해양,102
삼성전자,98
현대중공업,28
한화,28
한국조선해양,18
LG,16
삼성엔지니어링,11
SK,10
대상,9
삼성물산,7
GS,5
두산,5
현대미포조선,4
두산에너빌리티,4
LS,3
한국가스공사,3
한화시스템,3
한국항공우주,3
기아,2
OCI,2
팬오션,2
삼성전기,2
LIG넥스원,2
롯데케미칼,2
SK텔레콤,2
삼성에스디에스,2
CJ,2
에스디바이오센서,1
현대로템,1
HDC현대산업개발,1
GS리테일,1
BGF리테일,1
카카오,1
대한전선,1
동국제강,1
SK하이닉스,1
LG화학,1
LG생활건강,1
미래에셋증권,1
삼성바이오로직스,1
효성,1
SK네트웍스,1
금호타이어,1
세방전지,1
롯데정밀화학,1
DL이앤씨,1
에스엘,1
신풍제약,1
