word,count
삼성전자,35
LG에너지솔루션,24
일진머티리얼즈,7
SK,6
LG,6
키움증권,5
삼성물산,3
한전KPS,1
한미약품,1
효성,1
포스코케미칼,1
SK이노베이션,1
LG화학,1
셀트리온,1
대상,1
삼성증권,1
