word,count
대한항공,520
HDC현대산업개발,68
미래에셋증권,27
카카오페이,4
대상,3
대우조선해양,2
한진칼,2
효성,2
한화,2
현대중공업,1
DB하이텍,1
삼성전자,1
NH투자증권,1
카카오,1
