word,count
한진칼,16
LS,15
두산,8
HD현대,3
두산에너빌리티,2
동국제강,2
카카오,2
KG스틸,2
대우건설,2
신풍제약,2
롯데지주,2
대우조선해양,1
삼성중공업,1
LG,1
한샘,1
한전기술,1
아시아나항공,1
삼성증권,1
현대제철,1
카카오뱅크,1
삼성전자,1
HMM,1
