word,count
SK,54
대우조선해양,29
HMM,16
포스코인터내셔널,12
CJ,11
삼성중공업,7
LG화학,4
HDC현대산업개발,4
한진칼,3
대한항공,3
씨에스윈드,3
한국조선해양,3
대상,2
SK하이닉스,2
GS건설,1
현대미포조선,1
LX인터내셔널,1
삼성카드,1
카카오,1
고려아연,1
한화,1
풍산,1
우리금융지주,1
두산퓨얼셀,1
GS,1
삼성엔지니어링,1
삼성전자,1
현대중공업,1
한솔케미칼,1
KG스틸,1
LG전자,1
POSCO홀딩스,1
현대제철,1
