word,count
LG,64
LG화학,33
LG에너지솔루션,32
대상,29
SKC,29
DL,20
포스코인터내셔널,20
SK,16
LG전자,10
삼성물산,7
LS,6
한샘,4
녹십자홀딩스,4
팬오션,4
NH투자증권,3
카카오,2
하이브,2
대한항공,2
DB하이텍,2
LG디스플레이,1
LG유플러스,1
삼성SDI,1
아모레퍼시픽,1
GS리테일,1
SK텔레콤,1
SK네트웍스,1
SK하이닉스,1
PI첨단소재,1
현대글로비스,1
LG이노텍,1
기아,1
BGF리테일,1
포스코케미칼,1
현대로템,1
두산,1
종근당,1
