word,count
SK텔레콤,37
대상,28
SK,20
GS리테일,19
GS,18
한국항공우주,7
에스원,7
이마트,6
LS,2
롯데쇼핑,2
미래에셋증권,1
롯데지주,1
카카오,1
카카오페이,1
